city,product_type,status,request_time,begin_trip_time,begintrip_lat,begintrip_lng,begintrip_address,dropoff_time,dropoff_lat,dropoff_lng,dropoff_address,distance,fare_currency,fare_amount
Bangalore,Short_trip Auto,completed,2025-02-20T05:10:41.000Z,2025-02-20T05:12:31.000Z,12.935532,77.541985,,2025-02-20T05:30:56.000Z,12.951834,77.56953,"XH3C+87W, 1st Cross Rd, Chikkanna Garden, Shankarapura, Bengaluru, Karnataka 560004, India",3.01,Indian Rupee,97.66
Bangalore,Short_trip Auto,completed,2025-02-11T06:06:58.000Z,2025-02-11T06:09:36.000Z,12.935538,77.542015,,2025-02-11T06:52:42.000Z,12.973883,77.620026,"Ground Floor, Trinity Circle, Store 1A, 1MG Mall, Swami Vivekananda Rd, opposite to Taj Vivanta, Halasuru, Someshwarpura, Halasuru, Bengaluru, Karnataka, India",7.52,Indian Rupee,201.75
Bangalore,Go Sedan,rider_canceled,2025-02-11T06:03:46.000Z,,12.935591,77.54202,,,12.935591,77.54202,"Ground Floor, Trinity Circle, Store 1A, 1MG Mall, Swami Vivekananda Rd, opposite to Taj Vivanta, Halasuru, Someshwarpura, Halasuru, Bengaluru, Karnataka, India",0.0,Indian Rupee,0.0
Bangalore,uberGO,rider_canceled,2025-02-11T06:01:57.000Z,,12.935591,77.54202,,,12.935591,77.54202,"Ground Floor, Trinity Circle, Store 1A, 1MG Mall, Swami Vivekananda Rd, opposite to Taj Vivanta, Halasuru, Someshwarpura, Halasuru, Bengaluru, Karnataka, India",0.0,Indian Rupee,0.0
Bangalore,uberGO,rider_canceled,2025-02-11T05:59:34.000Z,,12.935591,77.54202,,,12.935591,77.54202,"Ground Floor, Trinity Circle, Store 1A, 1MG Mall, Swami Vivekananda Rd, opposite to Taj Vivanta, Halasuru, Someshwarpura, Halasuru, Bengaluru, Karnataka, India",0.0,Indian Rupee,0.0
Bangalore,Short_trip Auto,completed,2025-02-03T12:00:40.000Z,2025-02-03T12:02:52.000Z,12.913995,77.565834,,2025-02-03T12:18:42.000Z,12.935535,77.541985,"6th block, 2nd Phase, 235, 4th Main Rd, Hosakerehalli Layout, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",2.58,Indian Rupee,83.0
Bangalore,Go Sedan,completed,2025-01-28T17:52:54.000Z,2025-01-28T17:57:16.000Z,13.198798,77.70805,,2025-01-28T18:56:55.000Z,12.935527,77.542,"6th block, 2nd Phase, 235, 4th Main Rd, Hosakerehalli Layout, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",26.7,Indian Rupee,1255.42
Ahmedabad,Go Sedan,completed,2025-01-28T12:02:09.000Z,2025-01-28T12:10:24.000Z,23.063396,72.58177,,2025-01-28T12:25:38.000Z,23.072264,72.6215,"Terminal 1, Sardar Vallabhbhai Patel International Airport (AMD), Sardar Nagar, Hansol, Ahmedabad, 380003",4.62,Indian Rupee,272.53
Ahmedabad,Auto-4,completed,2025-01-28T11:06:39.000Z,2025-01-28T11:11:36.000Z,23.046392,72.57147,,2025-01-28T11:25:16.000Z,23.063324,72.58188,"Ashram Rd, Hridaya Kunj, Old Wadaj, Ahmedabad, Gujarat 380027, India",2.67,Indian Rupee,77.18
Ahmedabad,Auto-4,completed,2025-01-28T07:34:15.000Z,2025-01-28T07:39:20.000Z,23.077278,72.58943,,2025-01-28T07:56:56.000Z,23.038034,72.56886,"Neelkamal Complex, Ashram Rd, Shreyas Colony, Navrangpura, Ahmedabad, Gujarat 380014, India",4.71,Indian Rupee,129.92
Ahmedabad,Auto-4,completed,2025-01-28T01:15:15.000Z,2025-01-28T01:17:13.000Z,23.06597,72.58299,,2025-01-28T01:21:21.000Z,23.077316,72.589386,"Sabarmati Railway Sta Opas, Ram Nagar, Sabarmati, Ahmedabad, Gujarat 380005, India",1.41,Indian Rupee,61.46
Ahmedabad,Auto-4,rider_canceled,2025-01-28T01:09:24.000Z,,23.063305,72.581856,,,23.063305,72.581856,"Sabarmati Railway Sta Opas, Ram Nagar, Sabarmati, Ahmedabad, Gujarat 380005, India",0.0,Indian Rupee,0.0
Ahmedabad,Auto-4,completed,2025-01-27T16:06:27.000Z,2025-01-27T16:07:27.000Z,23.027758,72.56031,,2025-01-27T16:27:25.000Z,23.063255,72.58186,"Ashram Rd, Hridaya Kunj, Old Wadaj, Ahmedabad, Gujarat 380027, India",3.54,Indian Rupee,139.72
Ahmedabad,Auto-4,rider_canceled,2025-01-27T12:20:38.000Z,,23.021437,72.58403,,,23.021437,72.58403,"Netaji Rd, Maharashtra Society, Ellisbridge, Ahmedabad, Gujarat 380009, India",0.0,Indian Rupee,0.0
Ahmedabad,Auto-4,completed,2025-01-27T10:36:24.000Z,2025-01-27T10:40:10.000Z,23.040672,72.60597,,2025-01-27T10:50:16.000Z,23.029985,72.59074,"Swaminarayan Mandir Road, Old City, Kalupur, Ahmedabad, Gujarat 380001, India",1.73,Indian Rupee,61.5
Ahmedabad,uberGO,rider_canceled,2025-01-27T10:33:00.000Z,,23.040623,72.6059,,,23.040623,72.6059,"Swaminarayan Mandir Road, Old City, Kalupur, Ahmedabad, Gujarat 380001, India",0.0,Indian Rupee,0.0
Ahmedabad,Auto-4,rider_canceled,2025-01-27T10:30:50.000Z,,23.040623,72.6059,,,23.040623,72.6059,"Swaminarayan Mandir Road, Old City, Kalupur, Ahmedabad, Gujarat 380001, India",0.0,Indian Rupee,0.0
Ahmedabad,Auto-4,rider_canceled,2025-01-27T10:28:17.000Z,,23.040623,72.6059,,,23.040623,72.6059,"Swaminarayan Mandir Road, Old City, Kalupur, Ahmedabad, Gujarat 380001, India",0.0,Indian Rupee,0.0
Ahmedabad,Auto-4,rider_canceled,2025-01-27T09:00:57.000Z,,23.063305,72.58185,,,23.063305,72.58185,"2JR4+779, Hanumansingh Rd, Haripura, Asarwa, Ahmedabad, Gujarat 380016, India",0.0,Indian Rupee,0.0
Ahmedabad,Auto-4,rider_canceled,2025-01-27T08:57:07.000Z,,23.063305,72.58185,,,23.063305,72.58185,"2JR4+779, Hanumansingh Rd, Haripura, Asarwa, Ahmedabad, Gujarat 380016, India",0.0,Indian Rupee,0.0
Ahmedabad,Auto-4,rider_canceled,2025-01-26T17:56:09.000Z,,23.067486,72.57472,,,23.067486,72.57472,"Ashram Rd, Hridaya Kunj, Old Wadaj, Ahmedabad, Gujarat 380027, India",0.0,Indian Rupee,0.0
Ahmedabad,Request Any New,rider_canceled,2025-01-26T17:33:57.000Z,,23.085804,72.591805,,,23.085804,72.591805,"Ashram Rd, Hridaya Kunj, Old Wadaj, Ahmedabad, Gujarat 380027, India",0.0,Indian Rupee,0.0
Ahmedabad,Request Any New,rider_canceled,2025-01-26T17:23:45.000Z,,23.085934,72.59212,,,23.085934,72.59212,"Ashram Rd, Hridaya Kunj, Old Wadaj, Ahmedabad, Gujarat 380027, India",0.0,Indian Rupee,0.0
Ahmedabad,Auto-4,rider_canceled,2025-01-26T17:23:10.000Z,,23.085934,72.59212,,,23.085934,72.59212,"Ashram Rd, Hridaya Kunj, Old Wadaj, Ahmedabad, Gujarat 380027, India",0.0,Indian Rupee,0.0
Ahmedabad,Auto-4,driver_canceled,2025-01-26T10:56:08.000Z,,23.063293,72.58176,,,23.063293,72.58176,"3H9F+4V5, 132 Feet Ring Rd, Bandhu Nagar, Vijay Nagar, Ranip, Ahmedabad, Gujarat 382480, India",0.0,Indian Rupee,0.0
Ahmedabad,Auto-4,completed,2025-01-26T05:43:37.000Z,2025-01-26T05:46:57.000Z,23.084126,72.592224,,2025-01-26T05:54:19.000Z,23.063545,72.581566,"Ashram Rd, Hridaya Kunj, Old Wadaj, Ahmedabad, Gujarat 380027, India",2.09,Indian Rupee,64.69
Ahmedabad,Go Sedan,completed,2025-01-26T04:31:27.000Z,2025-01-26T04:35:41.000Z,23.073416,72.62038,,2025-01-26T04:56:47.000Z,23.084042,72.5916,"Branch 187, Opp:, Shaswat Elegance, near SBI Dharamnagar, Ramnagar, Abu Street Society, Sabarmati, Ahmedabad, Gujarat 380005, India",7.26,Indian Rupee,483.34
Ahmedabad,uberGO,rider_canceled,2025-01-26T04:27:42.000Z,,23.073292,72.62045,,,23.073292,72.62045,"Branch 187, Opp:, Shaswat Elegance, near SBI Dharamnagar, Ramnagar, Abu Street Society, Sabarmati, Ahmedabad, Gujarat 380005, India",0.0,Indian Rupee,0.0
Bangalore,uberPREMIER,rider_canceled,2025-01-25T22:30:00.000Z,,12.935564,77.54202,,,12.935564,77.54202,"Karnataka 534320, India",0.0,Indian Rupee,0.0
Bangalore,uberPREMIER,completed,2025-01-25T22:30:00.000Z,2025-01-25T22:34:18.000Z,12.935548,77.54196,,2025-01-25T23:24:45.000Z,13.199658,77.70741,"Karnataka 534320, India",26.05,Indian Rupee,1397.35
Bangalore,Uber Go Priority,completed,2025-01-19T10:08:01.000Z,2025-01-19T10:15:22.000Z,13.187308,77.52013,,2025-01-19T11:26:37.000Z,12.935537,77.542,"6th block, 2nd Phase, 235, 4th Main Rd, Hosakerehalli Layout, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",22.75,Indian Rupee,646.12
Bangalore,Go Sedan,rider_canceled,2025-01-19T10:04:47.000Z,,13.187352,77.52011,,,13.187352,77.52011,"6th block, 2nd Phase, 235, 4th Main Rd, Hosakerehalli Layout, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",0.0,Indian Rupee,0.0
Bangalore,UberSUV,rider_canceled,2025-01-19T09:55:38.000Z,,13.187372,77.520035,,,13.187372,77.520035,"6th block, 2nd Phase, 235, 4th Main Rd, Hosakerehalli Layout, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",0.0,Indian Rupee,0.0
Bangalore,UberSUV,completed,2025-01-19T04:54:53.000Z,2025-01-19T05:07:44.000Z,12.935766,77.54226,,2025-01-19T06:34:31.000Z,13.18753,77.520134,"5GPC+W2V, Kakolu, Karnataka 560089, India",27.09,Indian Rupee,723.0
Bangalore,Short_trip Auto,completed,2025-01-10T12:09:17.000Z,2025-01-10T12:11:11.000Z,12.914054,77.565834,,2025-01-10T12:25:20.000Z,12.935538,77.542,"6th block, 2nd Phase, 235, 4th Main Rd, Hosakerehalli Layout, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",2.57,Indian Rupee,87.0
Bangalore,Short_trip Auto,completed,2025-01-08T12:28:49.000Z,2025-01-08T12:29:28.000Z,12.914003,77.56585,,2025-01-08T12:40:23.000Z,12.935442,77.54208,"6th block, 2nd Phase, 235, 4th Main Rd, Hosakerehalli Layout, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",2.57,Indian Rupee,87.0
Bangalore,uberGO,completed,2025-01-05T13:14:48.000Z,2025-01-05T13:34:49.000Z,12.984818,77.57866,,2025-01-05T14:18:23.000Z,12.935509,77.54193,"6th block, 2nd Phase, 235, 4th Main Rd, Hosakerehalli Layout, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",6.07,Indian Rupee,368.23
Bangalore,Short_trip Auto,completed,2025-01-05T09:55:05.000Z,2025-01-05T09:58:31.000Z,12.935574,77.542,,2025-01-05T10:26:09.000Z,12.985309,77.57907,"Kumarakrupa Rd, High Grounds, Gandhi Nagar, Bengaluru, Karnataka 560001, India",6.23,Indian Rupee,158.0
Bangalore,uberGO,rider_canceled,2025-01-05T09:52:34.000Z,,12.935547,77.54196,"",,12.935547,77.54196,"Kumarakrupa Rd, High Grounds, Gandhi Nagar, Bengaluru, Karnataka 560001, India",0.0,Indian Rupee,0.0
Bangalore,Go Sedan,completed,2024-12-26T04:51:49.000Z,2024-12-26T04:56:04.000Z,12.935523,77.54195,,2024-12-26T05:29:45.000Z,12.888511,77.56268,"Forum Mall, 3rd Floor, Konanakunte, Cross, Kanakapura Rd, Anjanadri Layout, South Bangalore, Bengaluru, Karnataka 560062, India",5.48,Indian Rupee,214.72
Bangalore,uberGO,rider_canceled,2024-12-26T04:49:21.000Z,,12.935547,77.54196,,,12.935547,77.54196,"Forum Mall, 3rd Floor, Konanakunte, Cross, Kanakapura Rd, Anjanadri Layout, South Bangalore, Bengaluru, Karnataka 560062, India",0.0,Indian Rupee,0.0
Bangalore,uberGO,rider_canceled,2024-12-26T04:45:04.000Z,,12.935547,77.54196,,,12.935547,77.54196,"Forum Mall, 3rd Floor, Konanakunte, Cross, Kanakapura Rd, Anjanadri Layout, South Bangalore, Bengaluru, Karnataka 560062, India",0.0,Indian Rupee,0.0
Bangalore,uberGO,completed,2024-12-05T03:02:32.000Z,2024-12-05T03:10:30.000Z,12.929179,77.56402,,2024-12-05T03:48:38.000Z,12.84536,77.663864,"26/C, Hosur Rd, Electronics City Phase 1, Electronic City, Bengaluru, Karnataka 560100, India",11.29,Indian Rupee,490.0
Bangalore,Go Sedan,completed,2024-12-04T13:41:24.000Z,2024-12-04T13:44:31.000Z,12.935542,77.54195,,2024-12-04T14:11:23.000Z,12.936826,77.576645,"shiva shakthi conversion hall, Basavanagudi, Bengaluru, Karnataka 560004, India",3.68,Indian Rupee,211.0
Bangalore,uberGO,completed,2024-12-03T02:40:28.000Z,2024-12-03T02:45:50.000Z,12.937792,77.549706,,2024-12-03T03:24:57.000Z,12.845429,77.6637,"26/C, Hosur Rd, Electronics City Phase 1, Electronic City, Bengaluru, Karnataka 560100, India",12.79,Indian Rupee,530.0
Bangalore,uberGO,completed,2024-11-07T10:30:48.000Z,2024-11-07T10:49:55.000Z,12.8453665,77.66381,,2024-11-07T12:07:54.000Z,12.937879,77.56891,"Near Katte Balaga 1st Main Road, Subbarama Chetty Rd, NR Colony, Basavanagudi, Bengaluru, Karnataka 560019, India",11.28,Indian Rupee,329.27
Bangalore,AUTO Agram,rider_canceled,2024-10-21T04:34:29.000Z,,12.935526,77.54198,,,12.935526,77.54198,"WHXC+FQQ, Pampa Mahakavi Rd, Shankarapura, Bengaluru, Karnataka 560004, India",0.0,Indian Rupee,0.0
Bangalore,uberPLUS,completed,2024-10-11T15:48:52.000Z,2024-10-11T15:57:25.000Z,12.887487,77.5501,"MANTRI SERENITY, Block 2, Kuvempu Nagar Main Rd, opp. City Engg college Ground, Doddakallasandra, Subramanyapura, Bengaluru, Karnataka 560062, India",2024-10-11T16:21:55.000Z,12.935585,77.542,"6th block, 3rd Phase, 235, 4th Main Rd, 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",5.9,Indian Rupee,390.0
Bangalore,Go Sedan,rider_canceled,2024-10-11T15:41:55.000Z,,12.887513,77.55018,,,12.887513,77.55018,"6th block, 3rd Phase, 235, 4th Main Rd, 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",0.0,Indian Rupee,0.0
Bangalore,uberGO,completed,2024-10-11T13:22:19.000Z,2024-10-11T13:28:11.000Z,12.935558,77.54197,"235, 4th Main Rd, Hosakerehalli Layout, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",2024-10-11T13:57:01.000Z,12.887457,77.55002,"Kanakapura Rd, Doddakallasandra, Subramanyapura, Bengaluru, Karnataka 560062, India",5.34,Indian Rupee,253.67
Bangalore,AUTO Agram,rider_canceled,2024-10-10T11:59:02.000Z,,12.94624,77.53069,,,12.94624,77.53069,"6th block, 3rd Phase, 235, 4th Main Rd, 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",0.0,Indian Rupee,0.0
Bangalore,AUTO Agram,completed,2024-10-10T03:44:29.000Z,2024-10-10T03:47:06.000Z,12.935617,77.542015,,2024-10-10T03:57:55.000Z,12.946323,77.52983,"Metro Station Mysore Road, Metro Station Mysore Road, Mysore Rd, Muthachari Industrial Estate, Deepanjali Nagar, Bengaluru, Karnataka 560039, India",1.6,Indian Rupee,77.0
Bangalore,uberGO,completed,2024-09-21T17:41:15.000Z,2024-09-21T17:45:03.000Z,12.995215,77.69634,,2024-09-21T18:31:29.000Z,12.93553,77.541985,"6th block, 3rd Phase, 235, 4th Main Rd, 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",12.87,Indian Rupee,418.67
Bangalore,uberGO,rider_canceled,2024-09-21T17:36:09.000Z,,12.9954,77.69664,"",,12.9954,77.69664,"6th block, 3rd Phase, 235, 4th Main Rd, 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",0.0,Indian Rupee,0.0
Bangalore,uberGO,completed,2024-09-21T10:59:21.000Z,2024-09-21T11:04:32.000Z,12.935493,77.542,,2024-09-21T11:11:53.000Z,12.946364,77.529785,"Metro Station Mysore Road, Metro Station Mysore Road, Mysore Rd, Muthachari Industrial Estate, Deepanjali Nagar, Bengaluru, Karnataka 560039, India",1.61,Indian Rupee,171.66
Bangalore,uberGO,completed,2024-09-03T09:20:29.000Z,2024-09-03T09:27:11.000Z,12.935561,77.54195,"235, 4th Main Rd, Hosakerehalli Layout, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",2024-09-03T09:58:13.000Z,12.813533,77.509514,"Brigade Meadows Plumeria, Kanakapura Rd, opposite Anjanya Temple, Udayapura Post, Bengaluru, Karnataka 560082, India",12.65,Indian Rupee,509.97
Bangalore,AUTO Agram,rider_canceled,2024-09-01T15:34:25.000Z,,12.932508,77.55031,"",,12.932508,77.55031,"6th block, 3rd Phase, 235, 4th Main Rd, 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",0.0,Indian Rupee,0.0
Bangalore,AUTO Agram,completed,2024-09-01T13:47:28.000Z,2024-09-01T13:54:37.000Z,12.935502,77.542076,"6th block, 3rd Phase, 235, 4th Main Rd, 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",2024-09-01T14:02:20.000Z,12.932456,77.550285,"109, 4th Main Rd, Poorna Pragna Layout, Kempegowda Layout, 4th Block, Banashankari, Bengaluru, Karnataka 560085, India",0.98,Indian Rupee,78.0
Bangalore,AUTO Agram,completed,2024-07-17T14:40:42.000Z,2024-07-17T14:43:13.000Z,12.946263,77.53042,,2024-07-17T14:51:18.000Z,12.935533,77.54197,"6th block, 3rd Phase, 235, 4th Main Rd, 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",1.48,Indian Rupee,52.0
Bangalore,AUTO Agram,rider_canceled,2024-07-17T14:37:39.000Z,,12.946113,77.530045,,,12.946113,77.530045,"6th block, 3rd Phase, 235, 4th Main Rd, 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",0.0,Indian Rupee,0.0
Bangalore,AUTO Agram,completed,2024-07-17T04:16:33.000Z,2024-07-17T04:19:53.000Z,12.935471,77.54214,"6th block, 3rd Phase, 235, 4th Main Rd, 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",2024-07-17T04:27:31.000Z,12.946363,77.52972,"WGWJ+F6J, Ranganathan Colony, Nayanda Halli, Bengaluru, Karnataka 560026, India",1.61,Indian Rupee,73.67
Bangalore,AUTO Agram,completed,2024-07-09T11:15:18.000Z,2024-07-09T11:16:26.000Z,12.946417,77.53063,"Metro Station Mysore Road, Metro Station Mysore Road, Mysore Rd, Muthachari Industrial Estate, Deepanjali Nagar, Bengaluru, Karnataka 560039, India",2024-07-09T11:24:19.000Z,12.935484,77.542145,"6th block, 3rd Phase, 235, 4th Main Rd, 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",1.67,Indian Rupee,61.0
Bangalore,AUTO Agram,completed,2024-07-09T02:34:45.000Z,2024-07-09T02:39:35.000Z,12.935492,77.542114,"6th block, 3rd Phase, 235, 4th Main Rd, 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",2024-07-09T02:46:07.000Z,12.94638,77.52972,"WGWJ+F6J, Ranganathan Colony, Nayanda Halli, Bengaluru, Karnataka 560026, India",1.6,Indian Rupee,84.0
Bangalore,AUTO Agram,completed,2024-07-05T04:18:00.000Z,2024-07-05T04:22:23.000Z,12.935481,77.542114,,2024-07-05T04:30:42.000Z,12.946395,77.52978,"WGWJ+F6J, Ranganathan Colony, Nayanda Halli, Bengaluru, Karnataka 560026, India",1.62,Indian Rupee,81.0
Bangalore,AUTO Agram,completed,2024-07-04T04:20:37.000Z,2024-07-04T04:22:40.000Z,12.935563,77.54197,"6th block, 3rd Phase, 235, 4th Main Rd, 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",2024-07-04T04:29:45.000Z,12.94638,77.52979,"WGWJ+F6J, Ranganathan Colony, Nayanda Halli, Bengaluru, Karnataka 560026, India",1.6,Indian Rupee,84.0
Bangalore,Go Sedan,driver_canceled,2024-06-30T08:47:11.000Z,2024-06-30T09:12:10.000Z,12.881458,77.66894,"87, 5th Cross Rd, Sai Sree Layout, Parappana Agrahara, Bengaluru, Karnataka 560100, India",,12.881458,77.66894,"6th block, 3rd Phase, 235, 4th Main Rd, 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",0.0,Indian Rupee,0.0
